,평점,본문
85,5,배송대만족 온가족이 다쓰는 그린핑거아이가 놀러갈때 가져가느라고 주말에 집에서 쓸것이없어   급하게 목요일 밤에 주문했는데  토욜에받았어요기대하지않았는데 엄청빠른 배송 감사합니다사이배송대만족 온가족이 다쓰는 그린핑거아이가 놀러갈때 가져가느라고 주말에 집에서 쓸것이없어   급하게 목요일 밤에 주문했는데  토욜에받았어요기대하지않았는데 엄청빠른 배송 감사합니다사이즈는 기존대비 좀 작아졌네요가격유지  상품사이즈 줄이기는품목 상관없나봐요
86,5,아주빠른배송 필요했는데감사합니다아주빠른배송필요했는데감사합니다
87,4,피부가 약한 딸에게도 이상없음백탁현상도 끈적임도 없어서 초등아이랑 저랑 같이 발라요
88,5,배송이 빨라서 좋아요배송이 빨라서 좋아요
89,5,조카들이 항상 쓰는 제품입니딘조카들이 항상 쓰는 제품입니딘
90,5,최고예요다른 제품보다 이것이 저렴하며 보습력도 좋고 순해서 더 좋네요 아이들용으로 나와있는 것이지만 성인인 저는 계속 씁니다 화장도 잘 되고 좋아요
91,5,아주 좋아요 10년 가까이 쓰는 데는 이유가 있어요아주 좋아요 10년 가까이 쓰는 데는 이유가 있어요
92,5,그린핑거선크림유통기한 넉넉하고 배송도 빠릅니다
93,5,최고예요몇년동안 이것만 사용하고 있어요bb
94,5,저희애기에게 잘 맞습니다저희애기에게 잘 맞습니다
95,5,순해서좋아요 순해서조히앙느순해서좋아요 순해서조히앙느
96,5,좋아야좋아야
97,4,굿!!!굿!!!
98,5,항상 쓰고있는 제품이에요 번들거림이 없어서 넘나 좋아요항상 쓰고있는 제품이에요 번들거림이 없어서 넘나 좋아요
99,5,최고예요순하고  보습도 괜찮은것 같아요
100,4,아이가 사용하기 괜찮네요아이가 사용하기 괜찮네요
101,5,피부트러블 없이 촉촉해요피부트러블 없이 촉촉해요
102,5,아이들 쓰기에 좋네요아이들 쓰기에 좋네요
103,5,좋습니다살짝 백탁땜에 환해져서 일부러 아이들꺼써요 무기자라서 눈도 안시려워요
104,5,애기들 셋인데 모두 잘쓰구 있습니다애기들 셋인데 모두 잘쓰구 있습니다
105,3,좋아요 맘에 들어요좋아요 맘에 들어요
106,5,늘 사용하던 거에요늘 사용하던 거에요
107,5,잘 발립니다잘 발립니다
108,5,여러개 사니 자꾸 다른데다 다른상품 후기를 올리네요ㅎ여러개 사니 자꾸 다른데다 다른상품 후기를 올리네요ㅎ2개의 포토리뷰2개의 포토리뷰
109,3,보통이에요잘발리고 촉촉하고ㅠ향도 좋아요 단 물에 너무 약합니다 물놀이성은 절대 아닌것 같아요 진찌 줄줄 흐르네요 ㅠㅠ 그냥 야외활동할때 바르기에누최고입니다
110,5,최고예요그린핑거 야외놀이 썬크림 80ml 1개 부드럽게 잘 발려요
111,5,향고 좋고 번들거리는 느낌이 없어 수년간 이용합니다향고 좋고 번들거리는 느낌이 없어 수년간 이용합니다
112,5,항상 사용하는 선크림이에요 가성비 좋습니다항상 사용하는 선크림이에요 가성비 좋습니다
113,5,최고예요배송도 빠르고 항상 쓰던 거라 만족합니다
114,4,가성비 좋아요 몸에 바르게 좋음가성비 좋아요 몸에 바르게 좋음
115,5,너무좋아요기존에 쓰던 제품이라 괜찮아요
116,5,7년째 쓰고있는 선크림입니당!7년째 쓰고있는 선크림입니당!
117,5,복숭아향이라 아이들이 이것만 사달래요여러 썬크림 써봤지만 아이들이 복숭아향을 좋아해서 결국 그린핑거만 사게되네요 발림좋고 아이들이 좋아하니 좋습니다
118,5,요즈 매일매일 사용하는 선크림 온가족이 함께 쓰고 있네요 만족해요요즈 매일매일 사용하는 선크림 온가족이 함께 쓰고 있네요 만족해요
119,5,순하고 좋아요 ㅎㅎ순하고 좋아요 ㅎㅎ
120,4,촉촉하고 피부에 트러블도 안나니 자주 사용하고있어요촉촉하고 피부에 트러블도 안나니 자주 사용하고있어요
121,5,배송도 빨랐고 발림성도 좋고 끈적이지 않아요! 얼굴에 바르기에 딱좋아요 백탁현상도 거슬리지 않고 뽀송하게 하얘지는 느낌이에요 굿굿배송도 빨랐고 발림성도 좋고 끈적이지 않아요! 얼굴에 바르기에 딱좋아요 백탁현상도 거슬리지 않고 뽀송하게 하얘지는 느낌이에요 굿굿
122,5,진짜 너무 조아요 근적이지도않음진짜 너무 조아요 근적이지도않음
123,4,딸이 좋다고 이것만 쓸려고 해요딸이 좋다고 이것만 쓸려고 해요
124,5,아이 잘 사용하고 있어요아이 잘 사용하고 있어요
125,5,딸아이랑 같이쓰는거라 ㅎㅎㅎ잘 구입한듯요 ㅋ잘쓰겠습니다 ㅋ딸아이랑 같이쓰는거라 ㅎㅎㅎ잘 구입한듯요 ㅋ잘쓰겠습니다 ㅋ
126,5,선크림항상 쓰는 제품 저렴하게 구매했습니다
127,5,벌써 6통째 한 번 주문할때마다 세개씩 사서 주변에 나눠줘요 ㅎㅎㅎ벌써 6통째 한 번 주문할때마다 세개씩 사서 주변에 나눠줘요 ㅎㅎㅎ
128,5,아이가 항상 먼저 챙겨 발라요 밖에 나갈 때는 항상 사용 중입니다아이가 항상 먼저 챙겨 발라요 밖에 나갈 때는 항상 사용 중입니다
129,2,그냥그렇네요11월 5일 오전에 주문해서 11월 10일 저녁에 받았습니다 주말 포함한거 감안하더라도 배송은 매우 느립니다   제조일이 7월 5일입니다 제조한지 4개월이 넘었네요   가격은 저렴합니다 대신에 다른 곳에서 시키면 샘플이라도 주는데 여기는 그런거 없습니다 
130,4,항상 쓰던거예요 초등생 딸래미 이게 젤 낫다네여항상 쓰던거예요 초등생 딸래미 이게 젤 낫다네여
131,4,브랜드에 믿음 가지고 늘 쓰고 있어요브랜드에 믿음 가지고 늘 쓰고 있어요
132,5,너무 좋아요잘쓰겠습니다너무 좋아요잘쓰겠습니다
133,3,오늘도 잘 사용하고 있어요오늘도 잘 사용하고 있어요
134,5,최고예요다음날 바로 배송왔어요  제가 피부가 민감해서 순한거 찾다가 친구가 민감해서 이거 쓴다길래 사봤어요 맞길바라요ㅠㅠ
135,5,재구매함가족이 함께쓰는 제품이라 저렴해서 사고 재구매함
136,5,저렴 굿저렴한 가격으로 딸과 함께 사용해서 좋아요
137,5,부드럽게발리고 촉촉합니다맘에 들어요부드럽게발리고 촉촉합니다맘에 들어요
138,5,계속 사용하는 제품이라 믿고 삽니다계속 사용하는 제품이라 믿고 삽니다
139,5,맨날 쓰는거라 주문했어요순하고 백탁 살짝있고 좋아요!!!
140,5,매년 쓰는데 부드럽고 순해요매년 쓰는데 부드럽고 순해요
141,5,유통기한이좀 짧은거 빼고는 괜찮아요
142,5,백탁현상 없어서 좋아요백탁현상 없어서 좋아요
143,5,빠른 배송 감사합니다! 그린핑거 좋아요 ㅎ빠른 배송 감사합니다! 그린핑거 좋아요 ㅎ
144,4,항상 사용하는 제품이예요세일기간에 저렴하게 구매한 거 같아여항상 사용하는 제품이예요세일기간에 저렴하게 구매한 거 같아여
145,4,햇빛이 넘 뜨거워서 금방타네요 선크림 필수예요햇빛이 넘 뜨거워서 금방타네요 선크림 필수예요
146,5,항상 애용하고 있어요 가족 모두 사용합니다항상 애용하고 있어요 가족 모두 사용합니다
147,4,유효기간도22년8월까지 길고 좋아요유효기간도22년8월까지 길고 좋아요
148,5,가격도 저렴하게 사서 만족합니다가격도 저렴하게 사서 만족합니다
149,4,피부에 자극적이지 않아서 좋네요피부에 자극적이지 않아서 좋네요
150,5,항상쓰는것입니다! 좋아요 ㅎㅎ항상쓰는것입니다! 좋아요 ㅎㅎ
151,3,유통기한도 길고 좋아요유통기한도 길고 좋아요
152,4,원뿔원으로 저렴히 샀네요 처음 써보는거지만 후기보고 구매했습니다 올 여름내내 잘 쓸꺼 같아요원뿔원으로 저렴히 샀네요 처음 써보는거지만 후기보고 구매했습니다 올 여름내내 잘 쓸꺼 같아요
153,5,빠른 배송 좋은 제품 감사합니다빠른 배송 좋은 제품 감사합니다
154,5,최고예요아침에 주문했는데 오후에 왔어요 수도권도 아닌데
155,5,배송빠르고 잘도착했습니다배송빠르고 잘도착했습니다
156,5,배송과 상품 모두 만족해요배송과 상품 모두 만족해요
157,5,항상 쓰는제품이예요항상 쓰는제품이예요
158,5,좋은 상품이네요 ㅎ좋은 상품이네요 ㅎ
159,5,괜찮은거 같아요 괜찮은거 같아요괜찮은거 같아요 괜찮은거 같아요
160,5,재구매 상품입니다  정말 민감한 피부라서 스킨도 못쓰는데 순하고 향기도 은은하게 강하지 않아서 계속 사용 중이예요 재구매 상품입니다  정말 민감한 피부라서 스킨도 못쓰는데 순하고 향기도 은은하게 강하지 않아서 계속 사용 중이예요 
161,4,좋아요18갤 딸주려고 주문했는데 코로나때문에 집콕만해서 자주 바르질 못했네요 ㅠㅠ
162,3,빠르게 배송 좋아요 간단하게 포장해서 좋아요빠르게 배송 좋아요 간단하게 포장해서 좋아요
163,5,냄새도 안이상하고 백탁이 많아서 좋아요냄새도 안이상하고 백탁이 많아서 좋아요
164,5,잘 사용중입니다 좋아요잘 사용중입니다 좋아요
165,5,야외놀이 선크림 아이들용야외놀이 선크림 아이들용으로 구매했는데 나갈때마다 바르고 나가요 바르니 확실히 덜타요 순해서 냄새도 안독하고좋네요
166,5,휴일이 껴 있어서 늦을 줄 알았는데딱 맞게 배송되었어요!!휴일이 껴 있어서 늦을 줄 알았는데딱 맞게 배송되었어요!!
167,5,피부 예민한 아이인데 트러블없이 잘 사용하고 있어요피부 예민한 아이인데 트러블없이 잘 사용하고 있어요
168,4,백탁현상도 없고 많이 끈적하지 않아서 잘써요백탁현상도 없고 많이 끈적하지 않아서 잘써요
169,5,애들용이라  더 좋은거 같아요애들용이라  더 좋은거 같아요
170,5,만족하며 씁니다 괜찮은듯만족하며 씁니다 괜찮은듯
171,5,그린핑거 잘쓰고있어요그린핑거 잘쓰고있어요
172,4,저렴하게 구매했어요
173,4,잘 받았어요저렴하게 구매했어요
174,5,선크림을 딸들과 같이 써볼려고 구매했읍니다 감사합니다
175,5,잘받앗어요두살 아기가 밖에 나가는걸 너무 좋아해서뽀얗고 하얗던 살이 점점 그을리는것같아서 주문아직 써보지는않앗지만 믿어봅니다
176,5,거의 반값에 산것 같아요!!!가격도 저렴한걸로 골랐구요 거기에 쿠폰 할인까지해서 거의 반값에 샀나봐요!! 너무 좋아요거의 1년동안 선크림 발라서 많이 쓰는데 저렴하게 잘 사서 좋네요!
177,5,항상 사용하고 있어요 애들도 쓰고 어른도 쓰고항상 사용하고 있어요 애들도 쓰고 어른도 쓰고
178,4,ㅈㅐ구매하네요그냥 무난하고요초등고학년인 울딸은 좀 하얘진다고좋아해요
179,5,유통기간은 20221208까지네요 올여름 얼마 남유통기간은 20221208까지네요올여름 얼마 남지 않았지만 유통기간이 길어서 쟁여놓을려고 재구매햇어요많이 파세요 
180,5,배송빠름재구매합니다 아이랑같이 쓰기좋네요
181,5,끈적거리지 않아 너무 좋아요끈적거리지 않아 너무 좋아요
182,4,향도 독하지 않고 좋아요향도 독하지 않고 좋아요
183,4,자극 없는거 같아 좋은데 향에 민감한 저는 바를때 나는 향이 좀 거부반응이 있어서 별 하나 뺐어요자극 없는거 같아 좋은데 향에 민감한 저는 바를때 나는 향이 좀 거부반응이 있어서 별 하나 뺐어요
184,5,좋아요 잘 발리고 아이도 좋아합니디좋아요 잘 발리고 아이도 좋아합니디
185,5,배송도빠르고 썬크림도좋아요올여름 울아들둘 충분히 바를수있을듯아주 만족합니다
186,4,그린핑거로 모든 제품 사용중이에요그린핑거로 모든 제품 사용중이에요
187,5,올 여름 잘 사용할게용올 여름 잘 사용할게용
188,5,아주마음에쏙듭니다요아주마음에쏙듭니다요
189,5,배송 잘 받았습니다 잘 사용하겠습니다배송 잘 받았습니다 잘 사용하겠습니다
